image,D00,D10,D20,D40,combination,split
Japan_010762.jpg,0,0,1,1,D20+D40,validation
Japan_003918.jpg,0,0,0,0,NONE,validation
Japan_008968.jpg,1,0,1,1,D00+D20+D40,validation
Japan_011617.jpg,1,0,0,0,D00,validation
Japan_006062.jpg,0,0,1,0,D20,validation
Japan_002536.jpg,0,0,0,0,NONE,validation
Japan_011784.jpg,0,0,1,1,D20+D40,validation
Japan_008801.jpg,1,0,0,0,D00,validation
Japan_008998.jpg,0,0,1,0,D20,validation
Japan_002048.jpg,0,0,1,1,D20+D40,validation
Japan_004573.jpg,0,0,1,1,D20+D40,validation
Japan_011897.jpg,0,1,1,0,D10+D20,validation
Japan_002319.jpg,0,0,1,1,D20+D40,validation
Japan_011687.jpg,0,0,0,0,NONE,validation
Japan_001747.jpg,0,0,0,0,NONE,validation
Japan_002113.jpg,1,0,0,0,D00,validation
Japan_012130.jpg,0,0,1,0,D20,validation
Japan_008093.jpg,0,0,1,1,D20+D40,validation
Japan_004255.jpg,0,0,1,0,D20,validation
Japan_003834.jpg,0,1,0,0,D10,validation
Japan_009296.jpg,0,0,1,0,D20,validation
Japan_004662.jpg,1,1,1,0,D00+D10+D20,validation
Japan_009917.jpg,0,0,1,0,D20,validation
Japan_008816.jpg,0,0,1,1,D20+D40,validation
Japan_005336.jpg,0,0,1,0,D20,validation
Japan_003657.jpg,0,0,0,0,NONE,validation
Japan_003343.jpg,0,0,1,0,D20,validation
Japan_004827.jpg,1,1,0,0,D00+D10,validation
Japan_012113.jpg,0,1,0,0,D10,validation
Japan_005532.jpg,1,0,0,0,D00,validation
Japan_012383.jpg,1,0,0,0,D00,validation
Japan_004431.jpg,0,0,0,0,NONE,validation
Japan_010736.jpg,0,0,0,0,NONE,validation
Japan_002780.jpg,1,1,1,0,D00+D10+D20,validation
Japan_003196.jpg,1,0,0,0,D00,validation
Japan_003438.jpg,0,0,0,0,NONE,validation
Japan_000755.jpg,0,0,0,0,NONE,validation
Japan_012556.jpg,0,0,1,1,D20+D40,validation
Japan_001111.jpg,1,0,1,0,D00+D20,validation
Japan_008959.jpg,0,0,0,1,D40,validation
Japan_006505.jpg,1,0,0,0,D00,validation
Japan_004016.jpg,1,0,0,0,D00,validation
Japan_007512.jpg,0,0,0,0,NONE,validation
Japan_009512.jpg,0,0,0,0,NONE,validation
Japan_003647.jpg,0,0,0,0,NONE,validation
Japan_008280.jpg,1,0,1,1,D00+D20+D40,validation
Japan_000441.jpg,0,0,0,0,NONE,validation
Japan_006526.jpg,0,0,1,0,D20,validation
Japan_003939.jpg,0,0,0,1,D40,validation
Japan_005184.jpg,0,0,1,0,D20,validation
Japan_008760.jpg,0,0,0,0,NONE,validation
Japan_010299.jpg,0,1,1,0,D10+D20,validation
Japan_001849.jpg,1,1,0,0,D00+D10,validation
Japan_000600.jpg,0,0,0,0,NONE,validation
Japan_005245.jpg,0,0,0,0,NONE,validation
Japan_000073.jpg,0,0,0,1,D40,validation
Japan_008040.jpg,1,0,0,0,D00,validation
Japan_010659.jpg,0,0,1,0,D20,validation
Japan_011002.jpg,1,0,0,0,D00,validation
Japan_005171.jpg,0,0,0,0,NONE,validation
Japan_009533.jpg,0,0,0,0,NONE,validation
Japan_000999.jpg,1,0,0,0,D00,validation
Japan_002122.jpg,0,0,1,1,D20+D40,validation
Japan_002334.jpg,0,0,0,0,NONE,validation
Japan_001896.jpg,0,0,1,0,D20,validation
Japan_007923.jpg,0,0,0,0,NONE,validation
Japan_010213.jpg,1,0,0,0,D00,validation
Japan_007580.jpg,0,0,1,0,D20,validation
Japan_007897.jpg,1,1,0,0,D00+D10,validation
Japan_004821.jpg,0,0,0,0,NONE,validation
Japan_003906.jpg,0,0,0,0,NONE,validation
Japan_005672.jpg,1,0,0,0,D00,validation
Japan_005655.jpg,0,0,1,0,D20,validation
Japan_010827.jpg,0,0,0,0,NONE,validation
Japan_001490.jpg,0,0,0,0,NONE,validation
Japan_005407.jpg,0,0,0,0,NONE,validation
Japan_004149.jpg,0,0,0,0,NONE,validation
Japan_002586.jpg,1,1,1,0,D00+D10+D20,validation
Japan_008545.jpg,0,0,1,0,D20,validation
Japan_004583.jpg,0,0,1,0,D20,validation
Japan_010866.jpg,1,0,0,0,D00,validation
Japan_013089.jpg,0,1,0,0,D10,validation
Japan_004136.jpg,0,0,0,1,D40,validation
Japan_001559.jpg,0,0,1,0,D20,validation
Japan_010289.jpg,1,1,0,0,D00+D10,validation
Japan_004080.jpg,0,0,1,0,D20,validation
Japan_012025.jpg,0,0,1,1,D20+D40,validation
Japan_012368.jpg,0,0,0,0,NONE,validation
Japan_005667.jpg,0,0,0,0,NONE,validation
Japan_010297.jpg,0,0,0,0,NONE,validation
Japan_011681.jpg,0,0,1,0,D20,validation
Japan_011821.jpg,0,0,1,0,D20,validation
Japan_002663.jpg,0,0,0,0,NONE,validation
Japan_008579.jpg,1,1,1,0,D00+D10+D20,validation
Japan_011548.jpg,0,0,1,0,D20,validation
Japan_010580.jpg,1,0,0,0,D00,validation
Japan_006482.jpg,0,1,0,0,D10,validation
Japan_010815.jpg,0,0,1,1,D20+D40,validation
Japan_010082.jpg,1,0,0,0,D00,validation
Japan_009259.jpg,0,0,0,0,NONE,validation
Japan_004155.jpg,0,0,1,0,D20,validation
Japan_000537.jpg,0,0,0,0,NONE,validation
Japan_002210.jpg,0,1,1,0,D10+D20,validation
Japan_008334.jpg,1,0,0,0,D00,validation
Japan_008569.jpg,0,0,1,0,D20,validation
Japan_004616.jpg,0,1,0,0,D10,validation
Japan_010693.jpg,0,0,1,0,D20,validation
Japan_001929.jpg,0,0,0,0,NONE,validation
Japan_005300.jpg,0,0,1,0,D20,validation
Japan_012537.jpg,1,0,1,0,D00+D20,validation
Japan_004062.jpg,1,0,1,1,D00+D20+D40,validation
Japan_002594.jpg,0,0,0,0,NONE,validation
Japan_002727.jpg,0,0,0,1,D40,validation
Japan_009167.jpg,0,0,0,0,NONE,validation
Japan_008130.jpg,0,0,1,0,D20,validation
Japan_004704.jpg,0,0,1,1,D20+D40,validation
Japan_006874.jpg,0,1,1,0,D10+D20,validation
Japan_003445.jpg,0,0,1,0,D20,validation
Japan_005484.jpg,0,0,1,0,D20,validation
Japan_002280.jpg,0,1,0,1,D10+D40,validation
Japan_012679.jpg,0,0,1,0,D20,validation
Japan_011170.jpg,1,0,0,0,D00,validation
Japan_010573.jpg,0,0,1,0,D20,validation
Japan_001098.jpg,0,0,1,1,D20+D40,validation
Japan_007022.jpg,0,1,1,0,D10+D20,validation
Japan_000826.jpg,0,0,1,1,D20+D40,validation
Japan_005581.jpg,0,0,0,0,NONE,validation
Japan_002574.jpg,0,0,1,0,D20,validation
Japan_004643.jpg,0,1,0,0,D10,validation
Japan_004328.jpg,0,0,0,0,NONE,validation
Japan_013106.jpg,1,1,0,0,D00+D10,validation
Japan_010307.jpg,0,0,0,1,D40,validation
Japan_000665.jpg,1,1,0,0,D00+D10,validation
Japan_012899.jpg,0,0,0,1,D40,validation
Japan_001984.jpg,0,0,0,1,D40,validation
Japan_007507.jpg,1,0,0,0,D00,validation
Japan_002468.jpg,1,0,0,0,D00,validation
Japan_008159.jpg,0,1,1,1,D10+D20+D40,validation
Japan_008601.jpg,0,0,1,0,D20,validation
Japan_005143.jpg,0,1,1,0,D10+D20,validation
Japan_007716.jpg,0,0,0,0,NONE,validation
Japan_004250.jpg,0,0,0,0,NONE,validation
Japan_012123.jpg,0,0,1,0,D20,validation
Japan_005658.jpg,1,0,0,0,D00,validation
Japan_004564.jpg,0,0,1,0,D20,validation
Japan_005351.jpg,0,0,0,0,NONE,validation
Japan_003214.jpg,0,0,0,0,NONE,validation
Japan_004140.jpg,1,0,0,0,D00,validation
Japan_007059.jpg,0,0,0,1,D40,validation
Japan_011666.jpg,1,1,0,0,D00+D10,validation
Japan_008964.jpg,0,1,0,0,D10,validation
Japan_013038.jpg,0,1,0,0,D10,validation
Japan_011122.jpg,0,0,1,0,D20,validation
Japan_005745.jpg,0,0,0,0,NONE,validation
Japan_002399.jpg,0,0,1,0,D20,validation
Japan_010897.jpg,0,0,0,1,D40,validation
Japan_002398.jpg,0,0,1,0,D20,validation
Japan_006061.jpg,0,1,0,0,D10,validation
Japan_006290.jpg,0,0,0,0,NONE,validation
Japan_004192.jpg,0,0,1,0,D20,validation
Japan_000822.jpg,1,0,1,0,D00+D20,validation
Japan_007481.jpg,1,0,0,0,D00,validation
Japan_006646.jpg,1,1,0,0,D00+D10,validation
Japan_008628.jpg,0,0,1,0,D20,validation
Japan_008037.jpg,1,0,1,0,D00+D20,validation
Japan_003339.jpg,0,0,1,0,D20,validation
Japan_000652.jpg,0,0,0,0,NONE,validation
Japan_008659.jpg,0,0,1,0,D20,validation
Japan_005005.jpg,0,0,0,0,NONE,validation
Japan_000985.jpg,0,0,1,0,D20,validation
Japan_007828.jpg,0,0,1,0,D20,validation
Japan_007745.jpg,1,1,1,1,D00+D10+D20+D40,validation
Japan_004302.jpg,0,0,1,0,D20,validation
Japan_003808.jpg,1,0,1,0,D00+D20,validation
Japan_001496.jpg,0,0,1,0,D20,validation
Japan_006286.jpg,1,1,1,0,D00+D10+D20,validation
Japan_003587.jpg,0,0,0,0,NONE,validation
Japan_008301.jpg,0,0,1,1,D20+D40,validation
Japan_003026.jpg,1,0,0,0,D00,validation
Japan_012251.jpg,0,0,0,0,NONE,validation
Japan_002115.jpg,0,0,1,0,D20,validation
Japan_002770.jpg,1,0,0,0,D00,validation
Japan_010145.jpg,0,0,1,0,D20,validation
Japan_002629.jpg,0,0,0,0,NONE,validation
Japan_012908.jpg,1,0,0,0,D00,validation
Japan_006586.jpg,1,0,0,0,D00,validation
Japan_009635.jpg,0,0,1,0,D20,validation
Japan_001760.jpg,1,0,1,0,D00+D20,validation
Japan_004030.jpg,1,0,0,0,D00,validation
Japan_003102.jpg,0,0,1,0,D20,validation
Japan_000256.jpg,0,0,1,0,D20,validation
Japan_010137.jpg,0,0,0,0,NONE,validation
Japan_003690.jpg,0,0,1,1,D20+D40,validation
Japan_006470.jpg,1,0,0,0,D00,validation
Japan_004053.jpg,1,0,0,0,D00,validation
Japan_007806.jpg,0,0,0,0,NONE,validation
Japan_001493.jpg,1,0,0,0,D00,validation
Japan_009334.jpg,0,0,0,0,NONE,validation
Japan_011260.jpg,0,1,1,0,D10+D20,validation
Japan_001114.jpg,1,1,0,0,D00+D10,validation
Japan_004708.jpg,0,0,1,0,D20,validation
Japan_007733.jpg,1,0,0,0,D00,validation
Japan_007565.jpg,0,0,0,0,NONE,validation
Japan_005250.jpg,0,0,0,0,NONE,validation
Japan_011354.jpg,0,1,0,0,D10,validation
Japan_000979.jpg,1,0,1,0,D00+D20,validation
Japan_007781.jpg,0,0,0,1,D40,validation
Japan_008920.jpg,0,1,1,0,D10+D20,validation
Japan_012743.jpg,1,0,0,0,D00,validation
Japan_012421.jpg,0,1,0,0,D10,validation
Japan_006176.jpg,0,0,0,0,NONE,validation
Japan_009783.jpg,0,0,1,0,D20,validation
Japan_006608.jpg,0,0,1,0,D20,validation
Japan_000017.jpg,0,0,1,1,D20+D40,validation
Japan_003913.jpg,0,0,0,0,NONE,validation
Japan_007269.jpg,0,0,0,0,NONE,validation
Japan_009968.jpg,0,0,1,0,D20,validation
Japan_010345.jpg,1,1,1,0,D00+D10+D20,validation
Japan_004294.jpg,0,1,1,0,D10+D20,validation
Japan_003485.jpg,0,0,0,0,NONE,validation
Japan_000700.jpg,0,0,0,0,NONE,validation
Japan_004246.jpg,1,0,1,0,D00+D20,validation
Japan_007403.jpg,1,0,0,0,D00,validation
Japan_009773.jpg,0,0,1,0,D20,validation
Japan_001810.jpg,0,0,1,0,D20,validation
Japan_010091.jpg,0,0,0,0,NONE,validation
Japan_005693.jpg,0,0,0,1,D40,validation
Japan_008396.jpg,0,1,1,0,D10+D20,validation
Japan_007932.jpg,0,0,0,0,NONE,validation
Japan_000380.jpg,0,0,1,0,D20,validation
Japan_012022.jpg,0,1,0,0,D10,validation
Japan_002085.jpg,0,0,0,0,NONE,validation
Japan_011659.jpg,1,0,0,0,D00,validation
Japan_004857.jpg,0,0,1,0,D20,validation
Japan_007859.jpg,0,1,0,0,D10,validation
Japan_005359.jpg,0,0,0,0,NONE,validation
Japan_004730.jpg,0,0,1,0,D20,validation
Japan_009817.jpg,0,0,0,0,NONE,validation
Japan_003768.jpg,0,0,0,0,NONE,validation
Japan_006613.jpg,0,0,1,0,D20,validation
Japan_009124.jpg,0,1,1,0,D10+D20,validation
Japan_006717.jpg,0,0,1,1,D20+D40,validation
Japan_004751.jpg,1,0,1,0,D00+D20,validation
Japan_008994.jpg,1,0,0,0,D00,validation
Japan_004187.jpg,0,0,1,1,D20+D40,validation
Japan_011592.jpg,0,0,0,0,NONE,validation
Japan_006867.jpg,0,0,1,0,D20,validation
Japan_004786.jpg,0,0,0,0,NONE,validation
Japan_006097.jpg,0,0,0,1,D40,validation
Japan_010670.jpg,1,0,0,0,D00,validation
Japan_006697.jpg,0,0,0,0,NONE,validation
Japan_000801.jpg,0,0,0,0,NONE,validation
Japan_004481.jpg,0,0,1,1,D20+D40,validation
Japan_004757.jpg,1,0,0,0,D00,validation
Japan_000895.jpg,1,0,1,0,D00+D20,validation
Japan_002070.jpg,0,1,1,1,D10+D20+D40,validation
Japan_005924.jpg,0,0,0,0,NONE,validation
Japan_006133.jpg,0,0,0,1,D40,validation
Japan_004899.jpg,1,1,0,0,D00+D10,validation
Japan_002611.jpg,0,0,0,0,NONE,validation
Japan_003937.jpg,0,0,0,0,NONE,validation
Japan_010483.jpg,0,0,1,0,D20,validation
Japan_006453.jpg,1,1,0,0,D00+D10,validation
Japan_004914.jpg,0,0,0,1,D40,validation
Japan_009111.jpg,0,0,0,0,NONE,validation
Japan_000592.jpg,0,1,1,0,D10+D20,validation
Japan_000160.jpg,0,0,0,0,NONE,validation
Japan_002078.jpg,0,0,0,0,NONE,validation
Japan_006771.jpg,0,0,1,0,D20,validation
Japan_010563.jpg,0,0,0,0,NONE,validation
Japan_006869.jpg,1,1,0,0,D00+D10,validation
Japan_006457.jpg,1,0,0,1,D00+D40,validation
Japan_003972.jpg,1,1,0,0,D00+D10,validation
Japan_003211.jpg,0,0,1,1,D20+D40,validation
Japan_004861.jpg,1,1,0,0,D00+D10,validation
Japan_012171.jpg,1,1,0,0,D00+D10,validation
Japan_003958.jpg,0,0,0,0,NONE,validation
Japan_008685.jpg,1,0,1,0,D00+D20,validation
Japan_010439.jpg,0,0,1,0,D20,validation
Japan_006229.jpg,0,0,1,0,D20,validation
Japan_003083.jpg,0,1,0,0,D10,validation
Japan_001697.jpg,0,0,0,0,NONE,validation
Japan_006619.jpg,0,0,1,0,D20,validation
Japan_006635.jpg,0,0,0,0,NONE,validation
Japan_002720.jpg,0,0,1,0,D20,validation
Japan_003207.jpg,0,0,0,1,D40,validation
Japan_007965.jpg,0,1,1,0,D10+D20,validation
Japan_007430.jpg,1,0,0,0,D00,validation
Japan_011155.jpg,0,0,1,0,D20,validation
Japan_005606.jpg,0,0,0,0,NONE,validation
Japan_011033.jpg,0,1,0,0,D10,validation
Japan_011550.jpg,1,0,0,0,D00,validation
Japan_004205.jpg,1,0,0,0,D00,validation
Japan_001199.jpg,0,0,1,0,D20,validation
Japan_010374.jpg,1,0,0,0,D00,validation
Japan_008962.jpg,0,0,1,0,D20,validation
Japan_007513.jpg,0,0,0,0,NONE,validation
Japan_012178.jpg,1,1,1,0,D00+D10+D20,validation
Japan_004394.jpg,0,0,0,1,D40,validation
Japan_001638.jpg,0,0,1,1,D20+D40,validation
Japan_009201.jpg,0,0,1,0,D20,validation
Japan_008242.jpg,1,0,1,1,D00+D20+D40,validation
Japan_002824.jpg,0,1,0,0,D10,validation
Japan_012725.jpg,0,1,1,0,D10+D20,validation
Japan_007148.jpg,1,0,0,1,D00+D40,validation
Japan_009372.jpg,0,0,1,0,D20,validation
Japan_005711.jpg,0,0,1,0,D20,validation
Japan_004483.jpg,0,0,0,0,NONE,validation
Japan_004871.jpg,0,0,1,0,D20,validation
Japan_005486.jpg,0,0,1,0,D20,validation
Japan_009938.jpg,0,1,0,0,D10,validation
Japan_009614.jpg,0,0,1,0,D20,validation
Japan_011927.jpg,0,0,0,0,NONE,validation
Japan_006320.jpg,1,0,0,0,D00,validation
Japan_002242.jpg,0,0,1,0,D20,validation
Japan_012259.jpg,0,0,0,1,D40,validation
Japan_002548.jpg,0,1,1,0,D10+D20,validation
Japan_004015.jpg,0,0,0,0,NONE,validation
Japan_012870.jpg,0,0,0,0,NONE,validation
Japan_002963.jpg,0,0,1,0,D20,validation
Japan_011043.jpg,1,0,0,0,D00,validation
Japan_005468.jpg,0,0,0,0,NONE,validation
Japan_004647.jpg,0,0,0,0,NONE,validation
Japan_003885.jpg,0,0,0,0,NONE,validation
Japan_008836.jpg,0,1,0,0,D10,validation
Japan_008541.jpg,0,0,0,0,NONE,validation
Japan_002088.jpg,0,0,0,1,D40,validation
Japan_008371.jpg,0,0,1,0,D20,validation
Japan_004297.jpg,0,1,0,0,D10,validation
Japan_006028.jpg,0,1,1,0,D10+D20,validation
Japan_008800.jpg,0,0,0,0,NONE,validation
Japan_005890.jpg,1,0,0,0,D00,validation
Japan_005080.jpg,0,0,0,0,NONE,validation
Japan_003324.jpg,1,0,0,0,D00,validation
Japan_006084.jpg,1,0,0,0,D00,validation
Japan_005331.jpg,0,0,0,0,NONE,validation
Japan_009930.jpg,0,0,1,0,D20,validation
Japan_002924.jpg,0,0,1,0,D20,validation
Japan_003315.jpg,1,0,1,0,D00+D20,validation
Japan_010548.jpg,0,0,1,1,D20+D40,validation
Japan_005558.jpg,1,0,0,0,D00,validation
Japan_009153.jpg,0,0,1,0,D20,validation
Japan_000267.jpg,0,0,1,0,D20,validation
Japan_001134.jpg,0,1,1,0,D10+D20,validation
Japan_011677.jpg,0,0,1,0,D20,validation
Japan_005333.jpg,0,0,0,0,NONE,validation
Japan_006465.jpg,1,1,0,0,D00+D10,validation
Japan_010279.jpg,1,0,1,0,D00+D20,validation
Japan_000816.jpg,0,0,0,0,NONE,validation
Japan_009208.jpg,0,1,1,1,D10+D20+D40,validation
Japan_010702.jpg,1,1,1,0,D00+D10+D20,validation
Japan_003230.jpg,0,0,1,0,D20,validation
Japan_005749.jpg,1,1,1,0,D00+D10+D20,validation
Japan_008444.jpg,0,1,1,0,D10+D20,validation
Japan_012518.jpg,0,0,1,0,D20,validation
Japan_012509.jpg,0,0,1,0,D20,validation
Japan_003638.jpg,1,0,1,0,D00+D20,validation
Japan_011721.jpg,0,1,1,0,D10+D20,validation
Japan_002420.jpg,0,0,0,1,D40,validation
Japan_010958.jpg,0,0,0,0,NONE,validation
Japan_012541.jpg,0,0,1,0,D20,validation
Japan_012818.jpg,0,0,0,0,NONE,validation
Japan_007418.jpg,1,0,0,0,D00,validation
Japan_001468.jpg,0,0,1,0,D20,validation
Japan_002419.jpg,0,0,1,0,D20,validation
Japan_009112.jpg,0,0,1,0,D20,validation
Japan_004981.jpg,0,0,1,0,D20,validation
Japan_004752.jpg,0,0,0,0,NONE,validation
Japan_004027.jpg,0,0,0,0,NONE,validation
Japan_008834.jpg,1,0,0,0,D00,validation
Japan_011113.jpg,0,0,0,0,NONE,validation
Japan_002940.jpg,0,0,1,0,D20,validation
Japan_001521.jpg,0,0,1,0,D20,validation
Japan_002387.jpg,1,0,0,0,D00,validation
Japan_011894.jpg,0,1,0,0,D10,validation
Japan_012266.jpg,0,0,0,0,NONE,validation
Japan_004381.jpg,1,0,1,0,D00+D20,validation
Japan_008723.jpg,0,0,0,0,NONE,validation
Japan_001333.jpg,0,0,0,0,NONE,validation
Japan_003574.jpg,1,1,0,0,D00+D10,validation
Japan_002993.jpg,0,0,1,0,D20,validation
Japan_010788.jpg,1,1,0,0,D00+D10,validation
Japan_006467.jpg,0,0,1,0,D20,validation
Japan_005540.jpg,0,1,1,0,D10+D20,validation
Japan_005894.jpg,1,0,0,0,D00,validation
Japan_010273.jpg,0,0,0,0,NONE,validation
Japan_011515.jpg,0,0,1,1,D20+D40,validation
Japan_008264.jpg,0,0,0,0,NONE,validation
Japan_006349.jpg,0,0,1,0,D20,validation
Japan_002208.jpg,1,1,0,1,D00+D10+D40,validation
Japan_011007.jpg,0,0,0,0,NONE,validation
Japan_007211.jpg,1,0,0,0,D00,validation
Japan_007026.jpg,0,0,0,0,NONE,validation
Japan_011783.jpg,0,0,1,0,D20,validation
Japan_000215.jpg,0,1,1,0,D10+D20,validation
Japan_002417.jpg,1,0,0,0,D00,validation
Japan_007976.jpg,0,0,0,0,NONE,validation
Japan_005402.jpg,0,0,1,0,D20,validation
Japan_006785.jpg,0,1,1,0,D10+D20,validation
Japan_007784.jpg,1,0,1,0,D00+D20,validation
Japan_008540.jpg,0,0,0,0,NONE,validation
Japan_008652.jpg,1,0,0,0,D00,validation
Japan_005169.jpg,1,0,0,0,D00,validation
Japan_011084.jpg,0,1,0,0,D10,validation
Japan_002777.jpg,0,0,0,0,NONE,validation
Japan_007005.jpg,0,0,0,0,NONE,test
Japan_010148.jpg,1,1,1,0,D00+D10+D20,test
Japan_008409.jpg,0,1,1,0,D10+D20,test
Japan_001502.jpg,0,0,0,1,D40,test
Japan_011118.jpg,0,1,0,0,D10,test
Japan_002158.jpg,1,1,0,0,D00+D10,test
Japan_004941.jpg,0,0,1,0,D20,test
Japan_007804.jpg,0,0,0,0,NONE,test
Japan_002047.jpg,0,0,1,0,D20,test
Japan_001748.jpg,0,0,1,0,D20,test
Japan_010623.jpg,1,0,0,0,D00,test
Japan_004193.jpg,0,0,1,0,D20,test
Japan_000464.jpg,1,1,1,0,D00+D10+D20,test
Japan_002500.jpg,1,0,0,0,D00,test
Japan_012295.jpg,0,0,1,1,D20+D40,test
Japan_006476.jpg,1,0,0,0,D00,test
Japan_004050.jpg,1,0,0,0,D00,test
Japan_007303.jpg,1,0,0,0,D00,test
Japan_006642.jpg,0,0,0,0,NONE,test
Japan_012205.jpg,0,0,1,0,D20,test
Japan_010585.jpg,0,0,1,0,D20,test
Japan_010664.jpg,0,0,1,0,D20,test
Japan_009884.jpg,0,0,0,0,NONE,test
Japan_008496.jpg,0,0,1,0,D20,test
Japan_000540.jpg,0,1,1,0,D10+D20,test
Japan_006275.jpg,1,1,1,0,D00+D10+D20,test
Japan_006523.jpg,1,0,0,0,D00,test
Japan_007023.jpg,0,1,0,0,D10,test
Japan_012923.jpg,0,0,1,0,D20,test
Japan_006667.jpg,1,1,1,0,D00+D10+D20,test
Japan_005882.jpg,0,0,0,0,NONE,test
Japan_001635.jpg,0,0,0,0,NONE,test
Japan_007492.jpg,0,0,0,1,D40,test
Japan_007503.jpg,0,0,1,1,D20+D40,test
Japan_008716.jpg,0,0,0,0,NONE,test
Japan_001419.jpg,0,0,1,0,D20,test
Japan_012793.jpg,0,0,1,0,D20,test
Japan_003271.jpg,0,0,0,0,NONE,test
Japan_003632.jpg,0,0,1,0,D20,test
Japan_008526.jpg,0,0,1,0,D20,test
Japan_005043.jpg,1,0,0,0,D00,test
Japan_003051.jpg,0,0,1,1,D20+D40,test
Japan_005843.jpg,0,0,0,0,NONE,test
Japan_006492.jpg,1,1,0,0,D00+D10,test
Japan_008016.jpg,0,0,0,0,NONE,test
Japan_001958.jpg,0,0,1,0,D20,test
Japan_008047.jpg,1,0,0,0,D00,test
Japan_012446.jpg,1,1,1,1,D00+D10+D20+D40,test
Japan_004048.jpg,0,0,0,0,NONE,test
Japan_013029.jpg,0,0,0,1,D40,test
Japan_009959.jpg,0,0,0,0,NONE,test
Japan_001244.jpg,0,0,0,0,NONE,test
Japan_010570.jpg,0,0,1,1,D20+D40,test
Japan_004463.jpg,0,0,0,1,D40,test
Japan_006169.jpg,1,0,1,1,D00+D20+D40,test
Japan_000654.jpg,0,1,0,0,D10,test
Japan_004808.jpg,0,0,0,0,NONE,test
Japan_003060.jpg,1,0,1,0,D00+D20,test
Japan_011019.jpg,0,0,1,0,D20,test
Japan_010557.jpg,0,0,0,0,NONE,test
Japan_009110.jpg,0,0,0,0,NONE,test
Japan_007275.jpg,1,0,0,0,D00,test
Japan_010769.jpg,0,0,1,1,D20+D40,test
Japan_012612.jpg,0,0,1,0,D20,test
Japan_004729.jpg,1,0,0,0,D00,test
Japan_001983.jpg,0,0,1,0,D20,test
Japan_009575.jpg,0,1,1,0,D10+D20,test
Japan_001745.jpg,0,0,0,0,NONE,test
Japan_011141.jpg,0,0,1,1,D20+D40,test
Japan_004719.jpg,0,0,0,0,NONE,test
Japan_006636.jpg,0,0,0,0,NONE,test
Japan_012931.jpg,0,0,0,1,D40,test
Japan_002125.jpg,0,0,1,0,D20,test
Japan_000228.jpg,0,0,1,0,D20,test
Japan_010390.jpg,1,1,0,0,D00+D10,test
Japan_000663.jpg,1,1,0,0,D00+D10,test
Japan_001081.jpg,1,0,0,0,D00,test
Japan_003750.jpg,1,1,1,0,D00+D10+D20,test
Japan_002004.jpg,0,1,1,0,D10+D20,test
Japan_009189.jpg,0,0,1,0,D20,test
Japan_004135.jpg,0,1,0,0,D10,test
Japan_001308.jpg,0,0,1,1,D20+D40,test
Japan_008338.jpg,0,0,0,0,NONE,test
Japan_010433.jpg,1,0,1,0,D00+D20,test
Japan_007231.jpg,1,0,0,0,D00,test
Japan_010650.jpg,1,0,1,0,D00+D20,test
Japan_000576.jpg,0,0,0,0,NONE,test
Japan_005031.jpg,0,0,1,0,D20,test
Japan_004670.jpg,0,0,1,0,D20,test
Japan_008066.jpg,0,0,0,0,NONE,test
Japan_007632.jpg,0,0,0,0,NONE,test
Japan_004611.jpg,0,1,1,0,D10+D20,test
Japan_011217.jpg,0,0,1,0,D20,test
Japan_011022.jpg,1,0,1,0,D00+D20,test
Japan_001212.jpg,0,0,0,0,NONE,test
Japan_002285.jpg,0,0,0,0,NONE,test
Japan_007890.jpg,0,1,1,0,D10+D20,test
Japan_003891.jpg,0,0,1,1,D20+D40,test
Japan_008978.jpg,1,0,0,0,D00,test
Japan_001373.jpg,0,0,1,0,D20,test
Japan_006263.jpg,0,0,1,0,D20,test
Japan_003902.jpg,0,0,0,0,NONE,test
Japan_002087.jpg,0,0,1,0,D20,test
Japan_012682.jpg,1,0,0,0,D00,test
Japan_006897.jpg,0,0,0,0,NONE,test
Japan_002909.jpg,0,1,0,0,D10,test
Japan_005086.jpg,0,1,1,0,D10+D20,test
Japan_004156.jpg,1,0,0,0,D00,test
Japan_007345.jpg,0,0,1,1,D20+D40,test
Japan_004875.jpg,0,0,0,0,NONE,test
Japan_001143.jpg,0,1,0,0,D10,test
Japan_010046.jpg,1,1,0,0,D00+D10,test
Japan_009795.jpg,1,0,0,0,D00,test
Japan_002146.jpg,0,1,1,0,D10+D20,test
Japan_002372.jpg,0,0,1,1,D20+D40,test
Japan_010654.jpg,1,0,0,0,D00,test
Japan_005286.jpg,1,0,1,0,D00+D20,test
Japan_003549.jpg,0,0,0,0,NONE,test
Japan_001715.jpg,1,0,0,0,D00,test
Japan_003375.jpg,0,0,0,0,NONE,test
Japan_001956.jpg,1,0,0,0,D00,test
Japan_008856.jpg,1,1,0,0,D00+D10,test
Japan_005051.jpg,0,0,1,0,D20,test
Japan_003108.jpg,0,0,1,0,D20,test
Japan_001189.jpg,0,1,1,0,D10+D20,test
Japan_002868.jpg,1,0,1,0,D00+D20,test
Japan_002910.jpg,1,0,1,0,D00+D20,test
Japan_001299.jpg,0,0,1,0,D20,test
Japan_006866.jpg,0,0,1,0,D20,test
Japan_002724.jpg,1,1,0,0,D00+D10,test
Japan_009292.jpg,0,0,0,0,NONE,test
Japan_007613.jpg,1,0,0,0,D00,test
Japan_008940.jpg,1,0,1,0,D00+D20,test
